"ASIN","fnsku","商品名","Fulfillment center","Country code","Longest side","Median side","Shortest side","Measurement units","weight","Weight units","Item volume","Volume units","Product size tier","Average quantity on hand","Average quantity pending removal","Total item volume (est.)","Month of charge","Storage rate","通貨","Monthly storage fee (est.)","category","Total Incentive Amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B089WH17QK","X000UXQ6NH","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_19_point_0_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","1.0","0.0","0.0037","2023-07","2818.0","JPY","10.3286","Shoes","0.0","--","0.0"
"B089WGVH9V","X000UXRHRL","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_18_point_5_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","2.0","0.0","0.0064","2023-07","2818.0","JPY","18.1597","Shoes","0.0","--","0.0"
"B089WGKK93","X000UXRHS5","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_21_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.0","0.0","0.0032","2023-07","2818.0","JPY","9.0799","Shoes","0.0","--","0.0"
"B089WH8GWJ","X000UXRIBB","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_21_point_0_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","2.0","0.0","0.0073","2023-07","2818.0","JPY","20.6572","Shoes","0.0","--","0.0"
"B089WHXT1Z","X000UXRIBL","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_17_point_0_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","0.71","0.0","0.0026","2023-07","2818.0","JPY","7.33","Shoes","0.0","--","0.0"
"B089WFCXXN","X000UXVO4D","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_17_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.0","0.0","0.0032","2023-07","2818.0","JPY","9.0799","Shoes","0.0","--","0.0"
"B089WHDBNT","X000UXVO4X","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_20_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","0.13","0.0","4.0E-4","2023-07","2818.0","JPY","1.1716","Shoes","0.0","--","0.0"
"B089WHDKSV","X000UXVO57","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_16_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.0","0.0","0.0032","2023-07","2818.0","JPY","9.0799","Shoes","0.0","--","0.0"
"B089WG1M7S","X000UXVO5H","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_17_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.29","0.0","0.0042","2023-07","2818.0","JPY","11.7159","Shoes","0.0","--","0.0"
"B089WGVVVS","X000UXVO61","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_16_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.0","0.0","0.0032","2023-07","2818.0","JPY","9.0799","Shoes","0.0","--","0.0"
"B089WG5M44","X000UXVQ0F","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_21_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.1","0.0","0.0029","2023-07","2818.0","JPY","8.2012","Shoes","0.0","--","0.19"
"B089WH1W1T","X000UXVQ0Z","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_19_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","2.0","0.0","0.0064","2023-07","2818.0","JPY","18.1597","Shoes","0.0","--","0.0"
"B089WHDKSW","X000UXVQ19","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_19_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","2.0","0.0","0.0064","2023-07","2818.0","JPY","18.1597","Shoes","0.0","--","0.0"
"B089WH2RHR","X000UXVQ1J","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_18_point_5_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.0","0.0","0.0032","2023-07","2818.0","JPY","9.0799","Shoes","0.0","--","0.0"
"B089Y9LF2J","X000UXXD29","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_21_point_0_centimeters)","KIX4","JP","27.6","22.8","7.0","centimeters","0.76","kilograms","0.0044","cubic meters","Standard-Size","1.0","0.0","0.0044","2023-07","2818.0","JPY","12.4212","Shoes","0.0","--","0.0"
"B089Y1Z47X","X000UXXD3X","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_18_point_5_centimeters)","KIX4","JP","28.0","21.6","3.8","centimeters","0.52","kilograms","0.0023","cubic meters","Standard-Size","2.0","0.0","0.0046","2023-07","2818.0","JPY","12.9613","Shoes","0.0","--","0.0"
"B089XVJJ3C","X000UXXD51","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_18_point_5_centimeters)","KIX4","JP","24.0","18.8","7.5","centimeters","0.6","kilograms","0.0034","cubic meters","Standard-Size","2.0","0.0","0.0068","2023-07","2818.0","JPY","19.0846","Shoes","0.0","--","0.0"
"B089Y6YY1T","X000UXXD6P","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_20_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-07","2818.0","JPY","11.9387","Shoes","0.0","--","0.0"
"B089XZRV3Z","X000UXXD83","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_17_point_0_centimeters)","KIX4","JP","32.4","22.4","7.6","centimeters","0.74","kilograms","0.0055","cubic meters","Standard-Size","1.0","0.0","0.0055","2023-07","2818.0","JPY","15.5536","Shoes","0.0","--","0.0"
"B089XVC243","X000UXXDI3","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_19_point_0_centimeters)","KIX4","JP","28.0","21.0","6.0","centimeters","0.54","kilograms","0.0035","cubic meters","Standard-Size","1.0","0.0","0.0035","2023-07","2818.0","JPY","9.9484","Shoes","0.0","--","0.0"
"B089YK77LM","X000UXXDIN","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_21_point_0_centimeters)","KIX4","JP","31.6","22.4","4.8","centimeters","0.82","kilograms","0.0034","cubic meters","Standard-Size","3.0","0.0","0.0102","2023-07","2818.0","JPY","28.7422","Shoes","0.0","--","0.0"
"B089Y4QLXH","X000UXXDIX","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_15_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-07","2818.0","JPY","11.9387","Shoes","0.0","--","0.0"
"B089Y5Q82W","X000UXXDJH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_19_point_0_centimeters)","KIX4","JP","32.2","20.2","6.0","centimeters","0.92","kilograms","0.0039","cubic meters","Standard-Size","3.0","0.0","0.0117","2023-07","2818.0","JPY","33.0135","Shoes","0.0","--","0.0"
"B089Y7WWQ5","X000UXXDKL","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_20_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","2.0","0.0","0.0085","2023-07","2818.0","JPY","23.8774","Shoes","0.0","--","0.0"
"B089Y5T5HG","X000UXXDLF","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_20_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-07","2818.0","JPY","11.9387","Shoes","0.0","--","0.0"
"B089Y3K8VM","X000UXZMXH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_17_point_0_centimeters)","KIX4","JP","27.0","21.6","5.6","centimeters","0.56","kilograms","0.0033","cubic meters","Standard-Size","2.0","0.0","0.0065","2023-07","2818.0","JPY","18.4187","Shoes","0.0","--","0.0"
"B089YBK6VH","X000UXZMY1","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_16_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-07","2818.0","JPY","11.9387","Shoes","0.0","--","0.0"
"B089XWCQPT","X000UXZN0J","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_17_point_0_centimeters)","KIX4","JP","32.4","22.4","7.6","centimeters","0.74","kilograms","0.0055","cubic meters","Standard-Size","1.0","0.0","0.0055","2023-07","2818.0","JPY","15.5536","Shoes","0.0","--","0.0"
"B089Y5K3LH","X000UXZN0T","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_16_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-07","2818.0","JPY","11.9387","Shoes","0.0","--","0.0"
"B089XVNZVJ","X000UXZN1D","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_18_point_5_centimeters)","KIX4","JP","28.0","21.6","3.8","centimeters","0.52","kilograms","0.0023","cubic meters","Standard-Size","1.0","0.0","0.0023","2023-07","2818.0","JPY","6.4806","Shoes","0.0","--","0.0"
"B089YFH2HZ","X000UXZN3B","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_17_point_0_centimeters)","KIX4","JP","23.2","19.2","0.6","centimeters","0.42","kilograms","3.0E-4","cubic meters","Standard-Size","2.0","0.0","5.0E-4","2023-07","2818.0","JPY","1.5073","Shoes","0.0","--","0.0"
"B08B1SCB4C","X000UYJ7QT","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (人魚柄, measurement_21_point_0_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","1.0","0.0","0.0037","2023-07","2818.0","JPY","10.3286","Shoes","0.0","--","0.0"
"B08B1SB1DP","X000UYL393","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (人魚柄, measurement_16_point_0_centimeters)","KIX4","JP","26.0","22.6","1.2","centimeters","0.58","kilograms","7.0E-4","cubic meters","Standard-Size","2.0","0.0","0.0014","2023-07","2818.0","JPY","3.9766","Shoes","0.0","--","0.0"
"B0782VLBQ7","X000WRDPNZ","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)","KIX4","JP","21.39","17.0","2.39","centimeters","0.16","kilograms","9.0E-4","cubic meters","Standard-Size","7.1","0.0","0.0061","2023-07","2818.0","JPY","17.1447","Clothing","0.0","--","0.1"
"B0782N7XDJ","X000WRDZ6R","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, S)","KIX4","JP","29.0","25.0","1.5","centimeters","0.22","kilograms","0.0011","cubic meters","Standard-Size","5.97","0.0","0.0061","2023-07","2818.0","JPY","17.2025","Clothing","0.0","--","0.35"
"B0782T4WWX","X000WRDZ71","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, S)","KIX4","JP","31.0","24.5","1.0","centimeters","0.1","kilograms","8.0E-4","cubic meters","Standard-Size","2.13","0.0","0.0016","2023-07","2818.0","JPY","4.5571","Clothing","0.0","--","0.0"
"B0782PTKL2","X000WRECM3","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, L)","KIX4","JP","29.8","25.2","2.2","centimeters","0.24","kilograms","0.0017","cubic meters","Standard-Size","0.71","0.0","0.0012","2023-07","2818.0","JPY","3.3043","Clothing","0.0","--","0.0"
"B0782TSXGW","X000WRECMD","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, L)","KIX4","JP","20.19","16.8","2.39","centimeters","0.2","kilograms","8.0E-4","cubic meters","Standard-Size","2.48","0.0","0.002","2023-07","2818.0","JPY","5.5274","Clothing","0.0","--","0.06"
"B093G83MXN","X000XK93N7","[Smart-Bear] W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, ライオン2色セット)","KIX4","JP","24.2","14.6","3.3","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","1.87","0.0","0.0021","2023-07","2818.0","JPY","5.9359","Clothing","0.0","--","0.06"
"B093G8VPJL","X000XK93NH","[Smart-Bear] W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, クマ2色セット)","KIX4","JP","25.8","13.0","3.6","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","1.68","0.0","0.002","2023-07","2818.0","JPY","5.708","Clothing","0.0","--","0.0"
"B093G8RXDS","X000XK9IOL","[Smart-Bear] W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, ウサギ2色セット)","KIX4","JP","25.8","13.0","3.6","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","5.39","0.0","0.0065","2023-07","2818.0","JPY","18.2216","Clothing","0.0","--","0.03"
"B093KCMXG4","X000XKNEWN","[Smart-Bear] W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (A, x_l)","KIX4","JP","21.4","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2023-07","2818.0","JPY","0.0719","Clothing","0.0","--","0.0"
"B093KPR8GB","X000XKQ8LR","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (イチゴ, x_l)","KIX4","JP","17.8","8.2","4.2","centimeters","0.14","kilograms","6.0E-4","cubic meters","Standard-Size","1.0","0.0","6.0E-4","2023-07","2818.0","JPY","1.7277","Clothing","0.0","--","0.0"
"B09838LPZC","X000Y3QVVF","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_19_point_5_centimeters)","KIX4","JP","26.0","24.0","8.0","centimeters","0.7","kilograms","0.005","cubic meters","Standard-Size","1.0","0.0","0.005","2023-07","2818.0","JPY","14.0766","Shoes","0.0","--","0.0"
"B0983P7ZQ2","X000Y3RL0Z","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_24_point_5_centimeters)","KIX4","JP","23.6","18.8","8.5","centimeters","0.94","kilograms","0.0038","cubic meters","Standard-Size","3.0","0.0","0.0113","2023-07","2818.0","JPY","31.9031","Shoes","0.0","--","0.0"
"B09838NFL3","X000Y3RL19","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_22_point_5_centimeters)","KIX4","JP","33.1","28.4","11.3","centimeters","0.88","kilograms","0.0106","cubic meters","Standard-Size","0.71","0.0","0.0075","2023-07","2818.0","JPY","21.2573","Shoes","0.0","--","0.0"
"B098DWC943","X000Y4P29L","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","3.0","0.0","0.0025","2023-07","2818.0","JPY","7.0906","Clothing","0.0","--","0.0"
"B098DXXPTC","X000Y4PEQR","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_22_point_5_centimeters)","KIX4","JP","30.0","20.0","5.0","centimeters","0.9","kilograms","0.003","cubic meters","Standard-Size","2.0","0.0","0.006","2023-07","2818.0","JPY","16.919","Shoes","0.0","--","0.0"
"B098DWHYBR","X000Y4QVL9","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, XXL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","2.97","0.0","0.0023","2023-07","2818.0","JPY","6.5569","Clothing","0.0","--","0.19"
"B098DWPJZR","X000Y4QVLJ","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, XXL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","3.0","0.0","0.0025","2023-07","2818.0","JPY","7.0906","Clothing","0.0","--","0.0"
"B098DWYX41","X000Y4RKFP","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, XL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","3.0","0.0","0.0025","2023-07","2818.0","JPY","7.0906","Clothing","0.0","--","0.0"
"B098DWN14D","X000Y4RO8N","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XXL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.0","0.0","8.0E-4","2023-07","2818.0","JPY","2.3635","Clothing","0.0","--","0.0"
"B07C76HLX1","X000YPEK2Z","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ピンク)","KIX4","JP","19.8","11.4","2.6","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","3.06","0.0","0.0017","2023-07","2818.0","JPY","4.9085","Clothing","0.0","--","0.1"
"B07C7NS57M","X000YPEOAN","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ブラック)","KIX4","JP","17.2","14.3","1.2","centimeters","0.01","kilograms","3.0E-4","cubic meters","Standard-Size","3.35","0.0","0.001","2023-07","2818.0","JPY","2.7369","Clothing","0.0","--","0.06"
"B07C7JX67Y","X000YPFN7L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ホワイト)","KIX4","JP","19.81","11.68","2.54","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","5.97","0.0","0.0035","2023-07","2818.0","JPY","9.7774","Clothing","0.0","--","0.06"
"B07C7PVL42","X000YPFNUN","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (レッド)","KIX4","JP","19.6","11.4","2.0","centimeters","0.04","kilograms","4.0E-4","cubic meters","Standard-Size","1.71","0.0","8.0E-4","2023-07","2818.0","JPY","2.1532","Clothing","0.0","--","0.0"
"B09NHP9DGC","X000ZJ3JCR","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, ブルー恐竜柄)","KIX4","JP","26.0","18.6","3.8","centimeters","0.3","kilograms","0.0018","cubic meters","Standard-Size","0.71","0.0","0.0013","2023-07","2818.0","JPY","3.6754","Clothing","0.0","--","0.0"
"B09NHMXRTZ","X000ZJ3JD1","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, ウサギ柄)","KIX4","JP","34.4","26.6","5.0","centimeters","0.4","kilograms","0.0046","cubic meters","Standard-Size","1.0","0.0","0.0046","2023-07","2818.0","JPY","12.8939","Clothing","0.0","--","0.0"
"B09NHPFTJN","X000ZJ3JE5","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (150cm, ウサギ柄)","KIX4","JP","30.6","28.0","5.0","centimeters","0.46","kilograms","0.0043","cubic meters","Standard-Size","1.0","0.0","0.0043","2023-07","2818.0","JPY","12.0733","Clothing","0.0","--","0.0"
