"ASIN","fnsku","商品名","Fulfillment center","Country code","Longest side","Median side","Shortest side","Measurement units","weight","Weight units","Item volume","Volume units","Product size tier","Average quantity on hand","Average quantity pending removal","Total item volume (est.)","Month of charge","Storage rate","通貨","Monthly storage fee (est.)","category","Total Incentive Amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B089WG5M44","X000UXVQ0F","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_21_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2023-04","2818.0","JPY","0.3024","Shoes","0.0","--","0.0"
"B089WH1W1T","X000UXVQ0Z","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_19_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","2.97","0.0","0.0096","2023-04","2818.0","JPY","26.9158","Shoes","0.0","--","0.0"
"B089WHDKSW","X000UXVQ19","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_19_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","2.0","0.0","0.0064","2023-04","2818.0","JPY","18.1455","Shoes","0.0","--","0.0"
"B089WH2RHR","X000UXVQ1J","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_18_point_5_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","0.37","0.0","0.0012","2023-04","2818.0","JPY","3.3267","Shoes","0.0","--","0.0"
"B089WGQJT1","X000UXVQ23","【Smart-Bear】T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_15_point_0_centimeters)","KIX4","JP","23.0","20.0","7.0","centimeters","0.56","kilograms","0.0032","cubic meters","Standard-Size","1.0","0.0","0.0032","2023-04","2818.0","JPY","9.0727","Shoes","0.0","--","0.0"
"B089WGW78M","X000UXVU83","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_20_point_0_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","2.93","0.0","0.0107","2023-04","2818.0","JPY","30.2733","Shoes","0.0","--","0.0"
"B089WGPBWW","X000UXVU8X","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_18_point_5_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","0.33","0.0","0.0012","2023-04","2818.0","JPY","3.4402","Shoes","0.0","--","0.0"
"B089Y5BKR6","X000UXXD15","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_21_point_0_centimeters)","KIX4","JP","31.6","22.4","4.8","centimeters","0.82","kilograms","0.0034","cubic meters","Standard-Size","1.0","0.0","0.0034","2023-04","2818.0","JPY","9.5732","Shoes","0.0","--","0.0"
"B089Y9LF2J","X000UXXD29","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_21_point_0_centimeters)","KIX4","JP","27.6","22.8","7.0","centimeters","0.76","kilograms","0.0044","cubic meters","Standard-Size","1.0","0.0","0.0044","2023-04","2818.0","JPY","12.4115","Shoes","0.0","--","0.0"
"B089Y1Z47X","X000UXXD3X","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_18_point_5_centimeters)","KIX4","JP","28.0","21.6","3.8","centimeters","0.52","kilograms","0.0023","cubic meters","Standard-Size","2.0","0.0","0.0046","2023-04","2818.0","JPY","12.9511","Shoes","0.0","--","0.0"
"B089Y6YY1T","X000UXXD6P","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_20_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.37","0.0","0.0058","2023-04","2818.0","JPY","16.3034","Shoes","0.0","--","0.0"
"B089XZRV3Z","X000UXXD83","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_17_point_0_centimeters)","KIX4","JP","32.4","22.4","7.6","centimeters","0.74","kilograms","0.0055","cubic meters","Standard-Size","1.0","0.0","0.0055","2023-04","2818.0","JPY","15.5414","Shoes","0.0","--","0.0"
"B089XVC243","X000UXXDI3","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_19_point_0_centimeters)","KIX4","JP","28.0","21.0","6.0","centimeters","0.54","kilograms","0.0035","cubic meters","Standard-Size","1.0","0.0","0.0035","2023-04","2818.0","JPY","9.9406","Shoes","0.0","--","0.0"
"B089YK77LM","X000UXXDIN","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_21_point_0_centimeters)","KIX4","JP","31.6","22.4","4.8","centimeters","0.82","kilograms","0.0034","cubic meters","Standard-Size","0.97","0.0","0.0033","2023-04","2818.0","JPY","9.2541","Shoes","0.0","--","0.0"
"B089Y4QLXH","X000UXXDIX","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_15_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-04","2818.0","JPY","11.9294","Shoes","0.0","--","0.0"
"B089Y5Q82W","X000UXXDJH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_19_point_0_centimeters)","KIX4","JP","32.2","20.2","6.0","centimeters","0.92","kilograms","0.0039","cubic meters","Standard-Size","1.4","0.0","0.0052","2023-04","2818.0","JPY","14.6615","Shoes","0.0","--","0.07"
"B089Y5T5HG","X000UXXDLF","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_20_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.8","0.0","0.0076","2023-04","2818.0","JPY","21.4728","Shoes","0.0","--","0.0"
"B089Y3K8VM","X000UXZMXH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_17_point_0_centimeters)","KIX4","JP","27.0","21.6","5.6","centimeters","0.56","kilograms","0.0033","cubic meters","Standard-Size","2.0","0.0","0.0065","2023-04","2818.0","JPY","18.4042","Shoes","0.0","--","0.0"
"B089YBK6VH","X000UXZMY1","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_16_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-04","2818.0","JPY","11.9294","Shoes","0.0","--","0.0"
"B089XWCQPT","X000UXZN0J","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_17_point_0_centimeters)","KIX4","JP","32.4","22.4","7.6","centimeters","0.74","kilograms","0.0055","cubic meters","Standard-Size","1.0","0.0","0.0055","2023-04","2818.0","JPY","15.5414","Shoes","0.0","--","0.0"
"B089Y5K3LH","X000UXZN0T","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_16_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","1.0","0.0","0.0042","2023-04","2818.0","JPY","11.9294","Shoes","0.0","--","0.0"
"B089XVNZVJ","X000UXZN1D","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_18_point_5_centimeters)","KIX4","JP","28.0","21.6","3.8","centimeters","0.52","kilograms","0.0023","cubic meters","Standard-Size","1.0","0.0","0.0023","2023-04","2818.0","JPY","6.4756","Shoes","0.0","--","0.0"
"B089Y1Z47W","X000UXZN1X","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_20_point_0_centimeters)","KIX4","JP","27.6","23.6","6.5","centimeters","0.58","kilograms","0.0042","cubic meters","Standard-Size","0.8","0.0","0.0034","2023-04","2818.0","JPY","9.5435","Shoes","0.0","--","0.0"
"B089YFH2HZ","X000UXZN3B","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_17_point_0_centimeters)","KIX4","JP","23.2","19.2","0.6","centimeters","0.42","kilograms","3.0E-4","cubic meters","Standard-Size","2.0","0.0","5.0E-4","2023-04","2818.0","JPY","1.5061","Shoes","0.0","--","0.0"
"B08B1SCB4C","X000UYJ7QT","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (人魚柄, measurement_21_point_0_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","1.0","0.0","0.0037","2023-04","2818.0","JPY","10.3205","Shoes","0.0","--","0.0"
"B08B1RTBC9","X000UYL38T","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (人魚柄, measurement_15_point_0_centimeters)","KIX4","JP","29.2","22.4","5.6","centimeters","0.64","kilograms","0.0037","cubic meters","Standard-Size","0.4","0.0","0.0015","2023-04","2818.0","JPY","4.1282","Shoes","0.0","--","0.0"
"B08B1SB1DP","X000UYL393","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (人魚柄, measurement_16_point_0_centimeters)","KIX4","JP","26.0","22.6","1.2","centimeters","0.58","kilograms","7.0E-4","cubic meters","Standard-Size","2.0","0.0","0.0014","2023-04","2818.0","JPY","3.9735","Shoes","0.0","--","0.0"
"B0786KYY7Y","X000WRDOQ3","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, L)","KIX4","JP","19.8","17.0","3.39","centimeters","0.16","kilograms","0.0011","cubic meters","Standard-Size","1.03","0.0","0.0012","2023-04","2818.0","JPY","3.3228","Clothing","0.0","--","0.0"
"B0782RGD4B","X000WRDOQD","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, M)","KIX4","JP","21.39","17.0","2.39","centimeters","0.18","kilograms","9.0E-4","cubic meters","Standard-Size","0.2","0.0","2.0E-4","2023-04","2818.0","JPY","0.4898","Clothing","0.0","--","0.0"
"B0782YMNPM","X000WRDOQN","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, M)","KIX4","JP","20.8","16.8","2.39","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.3","0.0","0.0011","2023-04","2818.0","JPY","3.0596","Clothing","0.0","--","0.0"
"B0782VLBQ7","X000WRDPNZ","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)","KIX4","JP","21.39","17.0","2.39","centimeters","0.16","kilograms","9.0E-4","cubic meters","Standard-Size","4.67","0.0","0.0041","2023-04","2818.0","JPY","11.4292","Clothing","0.0","--","0.0"
"B0782TQTTP","X000WRDPO9","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, S)","KIX4","JP","19.8","17.0","2.39","centimeters","0.16","kilograms","8.0E-4","cubic meters","Standard-Size","0.83","0.0","7.0E-4","2023-04","2818.0","JPY","1.8892","Clothing","0.0","--","0.0"
"B0782N7XDJ","X000WRDZ6R","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, S)","KIX4","JP","29.0","25.0","1.5","centimeters","0.22","kilograms","0.0011","cubic meters","Standard-Size","2.7","0.0","0.0028","2023-04","2818.0","JPY","7.9681","Clothing","0.0","--","0.1"
"B0782T4WWX","X000WRDZ71","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, S)","KIX4","JP","31.0","24.5","1.0","centimeters","0.1","kilograms","8.0E-4","cubic meters","Standard-Size","2.17","0.0","0.0016","2023-04","2818.0","JPY","4.4233","Clothing","0.0","--","0.1"
"B0782PTKL2","X000WRECM3","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, L)","KIX4","JP","29.8","25.2","2.2","centimeters","0.24","kilograms","0.0017","cubic meters","Standard-Size","0.93","0.0","0.0015","2023-04","2818.0","JPY","4.3454","Clothing","0.0","--","0.0"
"B0782TSXGW","X000WRECMD","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, L)","KIX4","JP","20.19","16.8","2.39","centimeters","0.2","kilograms","8.0E-4","cubic meters","Standard-Size","6.0","0.0","0.0049","2023-04","2818.0","JPY","13.7071","Clothing","0.0","--","0.0"
"B093G52XGN","X000XK8DDN","[Smart-Bear] W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セット (XL, 男)","KIX4","JP","27.0","19.8","1.8","centimeters","0.04","kilograms","0.001","cubic meters","Standard-Size","2.27","0.0","0.0022","2023-04","2818.0","JPY","6.1467","Clothing","0.0","--","0.0"
"B093G83MXN","X000XK93N7","【Smart-Bear】W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, ライオン2色セット)","KIX4","JP","24.2","14.6","3.3","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","0.67","0.0","8.0E-4","2023-04","2818.0","JPY","2.1905","Clothing","0.0","--","0.0"
"B093G8VPJL","X000XK93NH","【Smart-Bear】W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, クマ2色セット)","KIX4","JP","25.8","13.0","3.6","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","2.03","0.0","0.0025","2023-04","2818.0","JPY","6.9187","Clothing","0.0","--","0.0"
"B093G8RXDS","X000XK9IOL","【Smart-Bear】W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可愛い柄 2色セット (2組セット, ウサギ2色セット)","KIX4","JP","25.8","13.0","3.6","centimeters","0.06","kilograms","0.0012","cubic meters","Standard-Size","0.33","0.0","4.0E-4","2023-04","2818.0","JPY","1.1342","Clothing","0.0","--","0.0"
"B093KCMXG4","X000XKNEWN","[Smart-Bear] W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (A, x_l)","KIX4","JP","21.4","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.0","0.0","8.0E-4","2023-04","2818.0","JPY","2.2289","Clothing","0.0","--","0.0"
"B093K694W6","X000XKQ46B","[Smart-Bear] W009 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (カバ, x_l)","KIX4","JP","33.53","18.28","3.04","centimeters","0.18","kilograms","0.0019","cubic meters","Standard-Size","2.0","0.0","0.0037","2023-04","2818.0","JPY","10.5018","Clothing","0.0","--","0.0"
"B093KPR8GB","X000XKQ8LR","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (イチゴ, x_l)","KIX4","JP","17.8","8.2","4.2","centimeters","0.14","kilograms","6.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2023-04","2818.0","JPY","0.0576","Clothing","0.0","--","0.0"
"B09838LPZC","X000Y3QVVF","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_19_point_5_centimeters)","KIX4","JP","26.0","24.0","8.0","centimeters","0.7","kilograms","0.005","cubic meters","Standard-Size","1.0","0.0","0.005","2023-04","2818.0","JPY","14.0656","Shoes","0.0","--","0.0"
"B09838NFL3","X000Y3RL19","[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_22_point_5_centimeters)","KIX4","JP","33.1","28.4","11.3","centimeters","0.88","kilograms","0.0106","cubic meters","Standard-Size","1.0","0.0","0.0106","2023-04","2818.0","JPY","29.93","Shoes","0.0","--","0.0"
"B098DWC943","X000Y4P29L","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.87","0.0","0.0016","2023-04","2818.0","JPY","4.4117","Clothing","0.0","--","0.0"
"B098DXXPTC","X000Y4PEQR","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_22_point_5_centimeters)","KIX4","JP","30.0","20.0","5.0","centimeters","0.9","kilograms","0.003","cubic meters","Standard-Size","2.0","0.0","0.006","2023-04","2818.0","JPY","16.9057","Shoes","0.0","--","0.0"
"B098DWHYBR","X000Y4QVL9","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, XXL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","4.0","0.0","0.0034","2023-04","2818.0","JPY","9.4536","Clothing","0.0","--","0.0"
"B098DWPJZR","X000Y4QVLJ","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, XXL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","3.93","0.0","0.0033","2023-04","2818.0","JPY","9.2172","Clothing","0.0","--","0.03"
"B098DWYX41","X000Y4RKFP","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, XL)","KIX4","JP","20.8","16.8","2.4","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","0.4","0.0","3.0E-4","2023-04","2818.0","JPY","0.8666","Clothing","0.0","--","0.03"
"B07C76HLX1","X000YPEK2Z","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ピンク)","KIX4","JP","19.8","11.4","2.6","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","0.63","0.0","4.0E-4","2023-04","2818.0","JPY","1.0474","Clothing","0.0","--","0.0"
"B07C7NS57M","X000YPEOAN","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ブラック)","KIX4","JP","17.2","14.3","1.2","centimeters","0.01","kilograms","3.0E-4","cubic meters","Standard-Size","11.83","0.0","0.0035","2023-04","2818.0","JPY","9.8425","Clothing","0.0","--","0.0"
"B07C7KGKBH","X000YPEORV","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (パープル)","KIX4","JP","19.81","11.68","2.54","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","0.23","0.0","1.0E-4","2023-04","2818.0","JPY","0.3864","Clothing","0.0","--","0.0"
"B07C7JX67Y","X000YPFN7L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (ホワイト)","KIX4","JP","19.81","11.68","2.54","centimeters","0.06","kilograms","6.0E-4","cubic meters","Standard-Size","8.7","0.0","0.0051","2023-04","2818.0","JPY","14.4089","Clothing","0.0","--","0.0"
"B07C7PVL42","X000YPFNUN","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット (レッド)","KIX4","JP","19.6","11.4","2.0","centimeters","0.04","kilograms","4.0E-4","cubic meters","Standard-Size","0.8","0.0","4.0E-4","2023-04","2818.0","JPY","1.0075","Clothing","0.0","--","0.0"
"B07C76HMBS","X000YPFQBT","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セット(バラ)","KIX4","JP","19.7","11.4","2.3","centimeters","0.05","kilograms","5.0E-4","cubic meters","Standard-Size","3.63","0.0","0.0019","2023-04","2818.0","JPY","5.2888","Clothing","0.0","--","0.0"
"B09NHMXRTZ","X000ZJ3JD1","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, ウサギ柄)","KIX4","JP","34.4","26.6","5.0","centimeters","0.4","kilograms","0.0046","cubic meters","Standard-Size","0.03","0.0","2.0E-4","2023-04","2818.0","JPY","0.4298","Clothing","0.0","--","0.0"
"B09NHPFTJN","X000ZJ3JE5","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (150cm, ウサギ柄)","KIX4","JP","30.6","28.0","5.0","centimeters","0.46","kilograms","0.0043","cubic meters","Standard-Size","1.0","0.0","0.0043","2023-04","2818.0","JPY","12.0726","Clothing","0.0","--","0.0"
"B09NHNK4KV","X000ZJ3JEF","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (150cm, キリン柄)","KIX4","JP","25.8","18.8","3.6","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","1.0","0.0","0.0017","2023-04","2818.0","JPY","4.9208","Clothing","0.0","--","0.0"
"B09NHPKPWB","X000ZJ3JEP","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, キリン柄)","KIX4","JP","26.0","18.6","3.6","centimeters","0.36","kilograms","0.0017","cubic meters","Standard-Size","0.33","0.0","6.0E-4","2023-04","2818.0","JPY","1.6354","Clothing","0.0","--","0.0"
"B09NJD42CQ","X000ZJ3JG3","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (120cm, 肌色恐竜柄)","KIX4","JP","31.6","27.3","5.1","centimeters","0.37","kilograms","0.0044","cubic meters","Standard-Size","1.53","0.0","0.0067","2023-04","2818.0","JPY","19.0111","Clothing","0.0","--","0.0"
